"","SYMBOL","ENTREZID"
"11028","AQP8","343"
"11029","PIK3C2A","5286"
"11030","NDUFB4","4710"
"11031","KANK3","256949"
"11032","COX8C","341947"
"11033","IKZF1","10320"
"11034","GORASP2","26003"
"11035","INA","9118"
"11036","TCTEX1D1","200132"
"11037","ADAM6","8755"
"11038","CSPG5","10675"
"11039","ATP6V1D","51382"
"11040","SMIM10L2A","399668"
"11041","XKR4","114786"
"11042","SERPINA4","5267"
"11043","SNRPD2","6633"
"11044","OR10Q1","219960"
"11045","PDCL","5082"
"11046","TPTE","7179"
"11047","DPP8","54878"
"11048","C1QTNF8","390664"
"11049","TIGD3","220359"
"11050","ZNF230","7773"
"11051","TACC2","10579"
"11052","PLIN1","5346"
"11053","SLC5A7","60482"
"11054","GALNT8","26290"
"11055","TWIST2","117581"
"11056","TPPP","11076"
"11057","OLIG3","167826"
"11058","ADAM9","8754"
"11059","SMARCD1","6602"
"11060","CNGB1","1258"
"11061","KRT71","112802"
"11062","WNK3","65267"
"11063","IQCA1L","392843"
"11064","TCF15","6939"
"11065","TSSK6","83983"
"11066","EVPL","2125"
"11067","TNNC1","7134"
"11068","MOGAT3","346606"
"11069","CNIH4","29097"
"11070","SLC13A2","9058"
"11071","GPR37L1","9283"
"11072","ACOXL","55289"
"11073","ZNF35","7584"
"11074","ST18","9705"
"11075","ATF6","22926"
"11076","ADCY2","108"
"11077","LRRN2","10446"
"11078","HADH","3033"
"11079","CTNND2","1501"
"11080","PRX","57716"
"11081","TCF7","6932"
"11082","RAB3GAP2","25782"
"11083","HAND2","9464"
"11084","CRIP3","401262"
"11085","USP29","57663"
"11086","HLA-DOB","3112"
"11087","SHOX2","6474"
"11088","LINC01565","23434"
"11089","SUGP2","10147"
"11090","IL20RA","53832"
"11091","ARAF","369"
"11092","ITCH","83737"
"11093","C10orf88","80007"
"11094","KCNH4","23415"
"11095","LAIR2","3904"
"11096","LMO7DN","729420"
"11097","ZNF616","90317"
"11098","AKT3","10000"
"11099","MAP3K3","4215"
"11100","CBLC","23624"
"11101","PTPN18","26469"
"11102","RPGRIP1","57096"
"11103","OPN4","94233"
"11104","WDFY4","57705"
"11105","TMEM87B","84910"
"11106","MRPL36","64979"
"11107","MIR148B","442892"
"11108","TTLL10","254173"
"11109","LRP12","29967"
"11110","TMEM75","641384"
"11111","PSAT1","29968"
"11112","LRRC37A5P","652972"
"11113","EZHIP","340602"
"11114","AKIP1","56672"
"11115","DIO3","1735"
"11116","WDR25","79446"
"11117","MAP3K15","389840"
"11118","ZNF57","126295"
"11119","TAS2R13","50838"
"11120","MIR125B2","406912"
"11121","IL10RA","3587"
"11122","C15orf40","123207"
"11123","PP2672","100130249"
"11124","LOC148696","148696"
"11125","MC2R","4158"
"11126","CDKN2A-DT","51198"
"11127","MAS1L","116511"
"11128","CCDC3","83643"
"11129","MSN","4478"
"11130","METRNL","284207"
"11131","SLC12A5","57468"
"11132","ODF4","146852"
"11133","ST8SIA2","8128"
"11134","GPBP1","65056"
"11135","OC90","729330"
"11136","OR8G2P","26492"
"11137","SLC12A3","6559"
"11138","LCK","3932"
"11139","WWTR1","25937"
"11140","RPRD1B","58490"
"11141","SLC28A1","9154"
"11142","PUF60","22827"
"11143","ECPAS","23392"
"11144","TFCP2L1","29842"
"11145","LSM14A","26065"
"11146","PRR35","146325"
"11147","MZT2A","653784"
"11148","CYB5D1","124637"
"11149","ATP6V1E2","90423"
"11150","STARD6","147323"
"11151","CDC42SE1","56882"
"11152","TDRG1","732253"
"11153","TBCA","6902"
"11154","ICAM4","3386"
"11155","THAP2","83591"
"11156","ADGRB1","575"
"11157","MAMSTR","284358"
"11158","NRIP2","83714"
"11159","XPO7","23039"
"11160","PTPMT1","114971"
"11161","NACAD","23148"
"11162","OAS1","4938"
"11163","CD19","930"
"11164","TMEM71","137835"
"11165","REEP5","7905"
"11166","FRG1BP","284802"
"11167","NDEL1","81565"
"11168","C5orf66","100996485"
"11169","CHST15","51363"
"11170","SLIT2","9353"
"11171","SNORD59B","692090"
"11172","WNT9B","7484"
"11173","A4GNT","51146"
"11174","NDUFS5","4725"
"11175","SLC49A4","84925"
"11176","ALDH1A2","8854"
"11177","NEUROD1","4760"
"11178","TM2D2","83877"
"11179","HOXB8","3218"
"11180","CDKN2B","1030"
"11181","PLA2G2A","5320"
"11182","CCDC89","220388"
"11183","MAPK9","5601"
"11184","PCAT4","118425"
"11185","SVOPL","136306"
"11186","PIGS","94005"
"11187","NOB1","28987"
"11188","RANBP9","10048"
"11189","OR6C1","390321"
"11190","SLC16A8","23539"
"11191","ADAM7","8756"
"11192","ZNF710","374655"
"11193","MRPL10","124995"
"11194","CCDC166","100130274"
"11195","LOX","4015"
"11196","OR2G3","81469"
"11197","ARL11","115761"
"11198","BRDT","676"
"11199","LOC93622","93622"
"11200","CDK11A","728642"
"11201","ELL","8178"
"11202","DIPK2B","79742"
"11203","CADM4","199731"
"11204","SPNS3","201305"
"11205","RPS6KA2","6196"
"11206","PTGFRN","5738"
"11207","CRYBA2","1412"
"11208","ZNF212","7988"
"11209","SLC22A24","283238"
"11210","MAP3K10","4294"
"11211","ALMS1P1","200420"
"11212","EPHA1","2041"
"11213","KCNQ2","3785"
"11214","LINC02198","101928885"
"11215","SPHK2","56848"
"11216","SORCS1","114815"
"11217","HR","55806"
"11218","EVC2","132884"
"11219","NR1I3","9970"
"11220","SOCS5","9655"
"11221","CALHM3","119395"
"11222","VAX1","11023"
"11223","C6orf120","387263"
"11224","ATP5MC3","518"
"11225","MIR191","406966"
"11226","CSPP1","79848"
"11227","SH3GL3","6457"
"11228","PRR12","57479"
"11229","SPRR1A","6698"
"11230","ZNF692","55657"
"11231","COLGALT2","23127"
"11232","S1PR5","53637"
"11233","OR51I1","390063"
"11234","TXLNB","167838"
"11235","ZNF865","100507290"
"11236","OR1I1","126370"
"11237","DUSP13","51207"
"11238","ACTR3B","57180"
"11239","FAM53C","51307"
"11240","MYO18B","84700"
"11241","LRP11","84918"
"11242","UBQLNL","143630"
"11243","USP18","11274"
"11244","P2RY4","5030"
"11245","PTPA","5524"
"11246","OR1J2","26740"
"11247","COPS7A","50813"
"11248","DRGX","644168"
"11249","PPP1R12C","54776"
"11250","RBP3","5949"
"11251","UBAP2L","9898"
"11252","ZNF557","79230"
"11253","OR52I2","143502"
"11254","IL17B","27190"
"11255","HES6","55502"
"11256","NDUFC1","4717"
"11257","RNF122","79845"
"11258","ZNF417","147687"
"11259","CAPRIN1","4076"
"11260","DSG2","1829"
"11261","KL","9365"
"11262","APLN","8862"
"11263","NEUROD2","4761"
"11264","DIP2A","23181"
"11265","SPTA1","6708"
"11266","TMEM98","26022"
"11267","AKAP10","11216"
"11268","ISCU","23479"
"11269","POU3F1","5453"
"11270","MIR331","442903"
"11271","C2orf76","130355"
"11272","PPP1R2B","153743"
"11273","IL21","59067"
"11274","RNVU1-19","101954277"
"11275","PDE11A","50940"
"11276","OR2M5","127059"
"11277","OR14J1","442191"
"11278","MYO5A","4644"
"11279","FLJ13224","79857"
"11280","ZNF704","619279"
"11281","ATP12A","479"
"11282","SYNPR","132204"
"11283","LINC00527","54748"
"11284","KLHL7","55975"
"11285","CBR3","874"
"11286","HAND2-AS1","79804"
"11287","MCM9","254394"
"11288","NGFR","4804"
"11289","C6orf15","29113"
"11290","AGBL1","123624"
"11291","CCDC134","79879"
"11292","HBB","3043"
"11293","OBSCN","84033"
"11294","COL25A1-DT","645078"
"11295","SERPINA9","327657"
"11296","APCDD1L","164284"
"11297","HUS1","3364"
"11298","KIF21A","55605"
"11299","CD300LG","146894"
"11300","CSF3","1440"
"11301","LPAR1","1902"
"11302","OSTCP1","202459"
"11303","PATL2","197135"
"11304","OR4C13","283092"
"11305","UMOD","7369"
"11306","TMEM82","388595"
"11307","HEATR9","256957"
"11308","TXNDC2","84203"
"11309","ZNF469","84627"
"11310","AAR2","25980"
"11311","KDM5D","8284"
"11312","LINC00898","400932"
"11313","GABARAPL3","23766"
"11314","SCRT1","83482"
"11315","NUDT9","53343"
"11316","CPA5","93979"
"11317","SELENOV","348303"
"11318","ZNRD1","30834"
"11319","SND1-IT1","27099"
"11320","HNRNPA3P1","10151"
"11321","MAGEA11","4110"
"11322","PIGL","9487"
"11323","SEC14L4","284904"
"11324","FAM3A","60343"
"11325","SH3TC1","54436"
"11326","FUT1","2523"
"11327","LINC01503","100506119"
"11328","UQCC2","84300"
"11329","SLIT3","6586"
"11330","SALL1","6299"
"11331","ADH7","131"
"11332","SYT6","148281"
"11333","DDX49","54555"
"11334","PLA2G4C","8605"
"11335","NDUFAF5","79133"
"11336","FXYD1","5348"
"11337","SCGB1A1","7356"
"11338","CANT1","124583"
"11339","DPPA5","340168"
"11340","LGALS16","148003"
"11341","LCN6","158062"
"11342","BHLHE40","8553"
"11343","HIPK4","147746"
"11344","RPS3A","6189"
"11345","MRGPRD","116512"
"11346","KHNYN","23351"
"11347","HAS3","3038"
"11348","GHITM","27069"
"11349","IL1A","3552"
"11350","PCGF2","7703"
"11351","FBXW5","54461"
"11352","NCKAP1L","3071"
"11353","CGREF1","10669"
"11354","SP7","121340"
"11355","MAPKAPK2","9261"
"11356","KLRG2","346689"
"11357","KCNA5","3741"
"11358","CHSY3","337876"
"11359","BTAF1","9044"
"11360","CD48","962"
"11361","LASP1","3927"
"11362","NDUFA8","4702"
"11363","BAZ2A","11176"
"11364","CCDC61","729440"
"11365","ATP2A2","488"
"11366","ZNF263","10127"
"11367","SCGB2A1","4246"
"11368","XAGE2","9502"
"11369","CCR1","1230"
"11370","EME2","197342"
"11371","DEF8","54849"
"11372","VSX1","30813"
"11373","HRC","3270"
"11374","FMO2","2327"
"11375","GRIN3B","116444"
"11376","SLC25A21","89874"
"11377","INSRR","3645"
"11378","COLCA1","399948"
"11379","UPF3B","65109"
"11380","NPSR1","387129"
"11381","ANKFY1","51479"
"11382","LOC100129434","100129434"
"11383","M6PR","4074"
"11384","TWIST1","7291"
"11385","GK5","256356"
"11386","C2orf66","401027"
"11387","SMPDL3B","27293"
"11388","CEACAM4","1089"
"11389","PXK","54899"
"11390","YWHAQP8","392510"
"11391","SRRM3","222183"
"11392","ZMYND15","84225"
"11393","SLC15A1","6564"
"11394","SPRN","503542"
"11395","TMEM115","11070"
"11396","PABPC1","26986"
"11397","OR3A3","8392"
"11398","SPI1","6688"
"11399","NCR3","259197"
"11400","STRBP","55342"
"11401","NDUFB7","4713"
"11402","RAB11FIP2","22841"
"11403","FOXN1","8456"
"11404","GPER1","2852"
"11405","CELA3A","10136"
"11406","OR2V1","26693"
"11407","LRRTM1","347730"
"11408","ONECUT2","9480"
"11409","SLC22A15","55356"
"11410","MIR101-2","406894"
"11411","IRX6","79190"
"11412","OR6V1","346517"
"11413","JKAMP","51528"
"11414","PRND","23627"
"11415","C14orf39","317761"
"11416","BEST2","54831"
"11417","PEX14","5195"
"11418","HRH2","3274"
"11419","DAGLA","747"
"11420","FAM222A-AS1","84983"
"11421","CCNB3","85417"
"11422","SLC43A2","124935"
"11423","KCNK16","83795"
"11424","ADH1A","124"
"11425","CARTPT","9607"
"11426","C10orf55","414236"
"11427","CDHR1","92211"
"11428","CD5","921"
"11429","BIN2","51411"
"11430","UGT2A3","79799"
"11431","CRYGN","155051"
"11432","HEATR4","399671"
"11433","STAB1","23166"
"11434","DPM2","8818"
"11435","ERVMER61-1","339476"
"11436","KRT78","196374"
"11437","UROC1","131669"
"11438","LARP1B","55132"
"11439","LINC00173","100287569"
"11440","ZNF518B","85460"
"11441","ZFYVE21","79038"
"11442","GPHN","10243"
"11443","MROH8","140699"
"11444","GATC","283459"
"11445","ZXDA","7789"
"11446","ACOT4","122970"
"11447","TMIGD2","126259"
"11448","AGPAT3","56894"
"11449","MROH2A","339766"
"11450","NRN1L","123904"
"11451","RENBP","5973"
"11452","TG","7038"
"11453","SLC16A9","220963"
"11454","LRRC32","2615"
"11455","ZNF770","54989"
"11456","SYVN1","84447"
"11457","SNORD113-4","767564"
"11458","APOC3","345"
"11459","ATXN7","6314"
"11460","NMUR1","10316"
"11461","SELE","6401"
"11462","GRIP2","80852"
"11463","GPR156","165829"
"11464","DGKI","9162"
"11465","TEX13B","56156"
"11466","B4GALNT2","124872"
"11467","BIRC6","57448"
"11468","GYPA","2993"
"11469","TAS2R50","259296"
"11470","MIR210","406992"
"11471","ERP27","121506"
"11472","GLE1","2733"
"11473","GNG13","51764"
"11474","TXN","7295"
"11475","RAB34","83871"
"11476","KLRC3","3823"
"11477","TBC1D14","57533"
"11478","ARSH","347527"
"11479","LOC102723968","102723968"
"11480","TOLLIP","54472"
"11481","CDS1","1040"
"11482","OTX2","5015"
"11483","LRRFIP1","9208"
"11484","PSTPIP1","9051"
"11485","RTP3","83597"
"11486","SLC22A2","6582"
"11487","FFAR3","2865"
"11488","EGLN1","54583"
"11489","FBLN2","2199"
"11490","ZDHHC15","158866"
"11491","CLEC14A","161198"
"11492","EQTN","54586"
"11493","PLEKHO2","80301"
"11494","NPM2","10361"
"11495","ATP5MPL","9556"
"11496","MIR377","494326"
"11497","DPYS","1807"
"11498","MRS2","57380"
"11499","NFIA","4774"
"11500","SNORA71C","677839"
"11501","SLC31A2","1318"
"11502","S100A11","6282"
"11503","AP5Z1","9907"
"11504","GBA3","57733"
"11505","MAMDC4","158056"
"11506","AGTPBP1","23287"
"11507","NCMAP","400746"
"11508","GPAT4","137964"
"11509","MIR26A1","407015"
"11510","SLC47A2","146802"
"11511","PM20D1","148811"
"11512","LMTK3","114783"
"11513","SRR","63826"
"11514","MRPL24","79590"
"11515","CLEC4A","50856"
"11516","RBM18","92400"
"11517","YKT6","10652"
"11518","SPG21","51324"
"11519","CD247","919"
"11520","ZIC1","7545"
"11521","SPEF1","25876"
"11522","CD200R1L","344807"
"11523","SMG5","23381"
"11524","MAPT","4137"
"11525","CCL11","6356"
"11526","RSU1","6251"
"11527","HACL1","26061"
"11528","SAMD14","201191"
"11529","ABCG5","64240"
"11530","TRIM23","373"
"11531","CNTNAP5","129684"
"11532","SEMA4D","10507"
"11533","USP15","9958"
"11534","EWSR1","2130"
"11535","TFPI","7035"
"11536","PRCC","5546"
"11537","OR56B4","196335"
"11538","TMED2","10959"
"11539","DNTT","1791"
"11540","ASPRV1","151516"
"11541","LOC105370980","105370980"
"11542","EGR4","1961"
"11543","ARL4C","10123"
"11544","GLRX2","51022"
"11545","SPRR3","6707"
"11546","HIC2","23119"
"11547","GTF2IRD1","9569"
"11548","SLC13A5","284111"
"11549","PALM3","342979"
"11550","OMD","4958"
"11551","C6orf99","100130967"
"11552","IRF2BP1","26145"
"11553","RPS25","6230"
"11554","PRL","5617"
"11555","HIF1A","3091"
"11556","ZNF771","51333"
"11557","LXN","56925"
"11558","MNT","4335"
"11559","KCNK10","54207"
"11560","FOXB1","27023"
"11561","GSX1","219409"
"11562","GSKIP","51527"
"11563","FRAT2","23401"
"11564","SLC12A7","10723"
"11565","SLC35B4","84912"
"11566","THBS1","7057"
"11567","PROC","5624"
"11568","SIN3A","25942"
"11569","SHANK2-AS3","220070"
"11570","LOC731157","731157"
"11571","FLYWCH2","114984"
"11572","POU3F4","5456"
"11573","CLDN16","10686"
"11574","CMIP","80790"
"11575","SNTG2","54221"
"11576","CXorf21","80231"
"11577","FCHSD2","9873"
"11578","C12orf10","60314"
"11579","PCGF3","10336"
"11580","SNORA30","677813"
"11581","CSH2","1443"
"11582","RASGRP2","10235"
"11583","PFN1","5216"
"11584","G6PC3","92579"
"11585","MYADML2","255275"
"11586","MIR136","406927"
"11587","MLF1","4291"
"11588","OR52B3P","387747"
"11589","ASPDH","554235"
"11590","WASF3","10810"
"11591","SLC51A","200931"
"11592","TMC4","147798"
"11593","CGN","57530"
"11594","LOC105370686","105370686"
"11595","RBM39","9584"
"11596","LYRM7","90624"
"11597","HRH4","59340"
"11598","VPS25","84313"
"11599","NEURL3","93082"
"11600","CH25H","9023"
"11601","FER1L6-AS1","439941"
"11602","ERN2","10595"
"11603","NAA40","79829"
"11604","SATB2","23314"
"11605","HYDIN","54768"
"11606","PDIA2","64714"
"11607","TP53AIP1","63970"
"11608","EXT1","2131"
"11609","AP3M1","26985"
"11610","OR2T27","403239"
"11611","ZDHHC7","55625"
"11612","SNORD63","26785"
"11613","SEMA6B","10501"
"11614","CCDC63","160762"
"11615","CD3E","916"
"11616","GSN-AS1","57000"
"11617","AMFR","267"
"11618","OR6K2","81448"
"11619","LCE1F","353137"
"11620","AKNA","80709"
"11621","ATP5IF1","93974"
"11622","ZNF611","81856"
"11623","ZCCHC12","170261"
"11624","ST6GAL1","6480"
"11625","LOC401589","401589"
"11626","MROH2B","133558"
"11627","UBR4","23352"
"11628","N4BP1","9683"
"11629","GVINP1","387751"
"11630","SCARNA4","677771"
"11631","SARDH","1757"
"11632","HSP90AB6P","541611"
"11633","CHCHD5","84269"
"11634","LOC643406","643406"
"11635","SLC36A2","153201"
"11636","ODF3L2","284451"
"11637","DCAF8L1","139425"
"11638","RIPOR1","79567"
"11639","LMNTD1","160492"
"11640","SLC39A12","221074"
"11641","KIAA1841","84542"
"11642","RPS8","6202"
"11643","INTS12","57117"
"11644","CHRNA1","1134"
"11645","SLC26A8","116369"
"11646","ZPLD1","131368"
"11647","AKR7A2P1","246182"
"11648","KCNQ3","3786"
"11649","LRRN1","57633"
"11650","DHRS7C","201140"
"11651","JAKMIP1","152789"
"11652","BMP2K","55589"
"11653","ZC2HC1C","79696"
"11654","ITGB1","3688"
"11655","HAND1","9421"
"11656","C15orf41","84529"
"11657","SNORD15B","114599"
"11658","CEPT1","10390"
"11659","PROX1","5629"
"11660","EGFLAM","133584"
"11661","CSGALNACT1","55790"
"11662","C7orf69","80099"
"11663","GADD45G","10912"
"11664","IL27","246778"
"11665","IFNA13","3447"
"11666","OR13J1","392309"
"11667","ZNF845","91664"
"11668","CACNB4","785"
"11669","TREML1","340205"
"11670","WNT7B","7477"
"11671","GALNT1","2589"
"11672","KCNJ4","3761"
"11673","RPH3A","22895"
"11674","ARVCF","421"
"11675","CAMSAP3","57662"
"11676","BEAN1","146227"
"11677","C12orf66","144577"
"11678","MRVI1","10335"
"11679","PDSS2","57107"
"11680","TOMM34","10953"
"11681","CASP14","23581"
"11682","LPCAT2","54947"
"11683","CYP26C1","340665"
"11684","CDHR2","54825"
"11685","SALL4","57167"
"11686","RHOC","389"
"11687","DPEP2","64174"
"11688","B3GALT6","126792"
"11689","FRMD7","90167"
"11690","ASCL4","121549"
"11691","RAB11FIP3","9727"
"11692","UXT","8409"
"11693","PTK2B","2185"
"11694","SCN5A","6331"
"11695","CETN1","1068"
"11696","C12orf74","338809"
"11697","PAH","5053"
"11698","MFAP4","4239"
"11699","LOC105369183","105369183"
"11700","OR10H3","26532"
"11701","CNIH1","10175"
"11702","CIPC","85457"
"11703","PDILT","204474"
"11704","ADAMTS19","171019"
"11705","OR12D2","26529"
"11706","SLC16A14","151473"
"11707","ST8SIA3","51046"
"11708","LHFPL1","340596"
"11709","TRIM33","51592"
"11710","FBXW11","23291"
"11711","ARPC2","10109"
"11712","FRG1","2483"
"11713","CIDEB","27141"
"11714","C18orf65","400658"
"11715","GGNBP1","449520"
"11716","PNPO","55163"
"11717","BCAP31","10134"
"11718","PRDM16-DT","440556"
"11719","ZMYND8","23613"
"11720","FAM183BP","340286"
"11721","CTNNA1","1495"
"11722","LPO","4025"
"11723","RAB3IP","117177"
"11724","TUBB2A","7280"
"11725","BICRA","29998"
"11726","PMCHL1","5369"
"11727","HESX1","8820"
"11728","DIRC1","116093"
"11729","OR11L1","391189"
"11730","ARHGAP45","23526"
"11731","NOSIP","51070"
"11732","LCE2D","353141"
"11733","IZUMO1","284359"
"11734","LDHAL6B","92483"
"11735","OTUD6A","139562"
"11736","TTTY10","246119"
"11737","SETD7","80854"
"11738","FZD9","8326"
"11739","LOC102724194","102724194"
"11740","CXCL13","10563"
"11741","CCDC66","285331"
"11742","KRT1","3848"
"11743","LEXM","163747"
"11744","FLII","2314"
"11745","SNORD13P3","6078"
"11746","AMPH","273"
"11747","SPAG1","6674"
"11748","FOLR3","2352"
"11749","GXYLT1","283464"
"11750","GP2","2813"
"11751","CXCR3","2833"
"11752","LRRN4CL","221091"
"11753","PRKCZ","5590"
"11754","MIER3","166968"
"11755","GON4L","54856"
"11756","CTTNBP2NL","55917"
"11757","CST8","10047"
"11758","FAM86JP","100125556"
"11759","SMG1","23049"
"11760","HOXD8","3234"
"11761","ANKRD33","341405"
"11762","DCX","1641"
"11763","ATG16L2","89849"
"11764","MROH5","389690"
"11765","RBFOX2","23543"
"11766","LEO1","123169"
"11767","CUX2","23316"
"11768","BCOR","54880"
"11769","LCE4A","199834"
"11770","SIRPB2","284759"
"11771","BRD9","65980"
"11772","SCN2B","6327"
"11773","SLC45A2","51151"
"11774","RNASE3","6037"
"11775","SPACA7","122258"
"11776","UCMA","221044"
"11777","UNC5CL","222643"
"11778","PACSIN3","29763"
"11779","CYP4F3","4051"
"11780","TRIM7","81786"
"11781","CYYR1","116159"
"11782","DES","1674"
"11783","CEBPD","1052"
"11784","PACSIN1","29993"
"11785","NUDT10","170685"
"11786","BACH2","60468"
"11787","LINC00467","84791"
"11788","BPGM","669"
"11789","TSNAXIP1","55815"
"11790","JAM3","83700"
"11791","PDCD7","10081"
"11792","CYB5R4","51167"
"11793","SARNP","84324"
"11794","HCAR3","8843"
"11795","PINLYP","390940"
"11796","CCDC42","146849"
"11797","ARMT1","79624"
"11798","TRAPPC8","22878"
"11799","SLC7A4","6545"
"11800","DYRK4","8798"
"11801","PHACTR4","65979"
"11802","RNF183","138065"
"11803","SASH3","54440"
"11804","KRTAP19-5","337972"
"11805","IFNAR2","3455"
"11806","KCNV1","27012"
"11807","FOXJ2","55810"
"11808","LYPD5","284348"
"11809","MMRN1","22915"
"11810","SLC17A6","57084"
"11811","OR7G3","390883"
"11812","KIF7","374654"
"11813","EBLN2","55096"
"11814","ABCG8","64241"
"11815","ATP8B3","148229"
"11816","BEX5","340542"
"11817","CALML3","810"
"11818","SNX31","169166"
"11819","SLC11A1","6556"
"11820","KCNQ1DN","55539"
"11821","TAS2R3","50831"
"11822","OR10D1P","26541"
"11823","IGF2BP2-AS1","646600"
"11824","CA8","767"
"11825","SLC37A2","219855"
"11826","DNAJC10","54431"
"11827","BLMH","642"
"11828","SLAMF1","6504"
"11829","LRRC45","201255"
"11830","CALCB","797"
"11831","AJM1","389813"
"11832","PLD6","201164"
"11833","PDLIM2","64236"
"11834","SOX18","54345"
"11835","FAM221B","392307"
"11836","RGS12","6002"
"11837","ZNF582","147948"
"11838","ZPBP2","124626"
"11839","TMPRSS6","164656"
"11840","LRRC26","389816"
"11841","GTF2B","2959"
"11842","SUN1","23353"
"11843","PATE2","399967"
"11844","ADAM29","11086"
"11845","SPDYE3","441272"
"11846","OR52E8","390079"
"11847","HEXB","3074"
"11848","KAT6A","7994"
"11849","TPD52L3","89882"
"11850","TAOK2","9344"
"11851","TTC6","319089"
"11852","BCL6B","255877"
"11853","MIR646HG","284757"
"11854","ZNF222","7673"
"11855","SPINK2","6691"
"11856","ZBTB12","221527"
"11857","VMO1","284013"
"11858","TSTA3","7264"
